,product_id,Brand,Name,Description,recommended,not_recommended,overall_rating,Family,Scent,Notes,brand_name,max_review,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,User11,User12,User13,User14,User15,User16,User17,User18,User19,User20,User21,User22,User23,User24,User25,User26,User27,User28,User29,User30,User31,User32,User33,User34,User35,User36,User37,User38,User39,User40,User41,User42,User43,User44,User45,User46,User47,User48,User49,User50,User51,User52,User53,User54,User55,User56,User57,User58,User59,User60,User61,User62,User63,User64,User65,User66,User67,User68,User69,User70,User71,User72,User73,User74,User75,User76,User77,User78,User79,User80,User81,User82,User83,User84,User85,User86,User87,User88,User89,User90,User91,User92,User93,User94,User95,User96,User97,User98,User99,User100
972,P375237,Dior,Dior Addict Eau de Parfum,"The Dior Addict woman is youthful, free spirited, and throwing caution to the wind in the French resort destination of Saint-Tropez. From the beach to the café, she flirts and dances her way through life with an irreverent joie de vivre. 

Unexpected and boldly independent, she is vivacious and alluring. A vibrant oriental, Dior Addict Eau de Parfum indulges the senses with sumptuous silk tree flower, voluptuous night queen flower, and luscious bourbon vanilla combined with sandalwood and tonka bean to evoke a feeling of passion in the daringly sexy woman who wears it.

Notes:Silk Tree Flower, Mandarin Leaf, Orange Blossom, Queen of the Night Flower, Bulgarian Rose, Bourbon Vanilla Absolute, Mysore Sandalwood, Tonka Bean.

Style:Independent. Vivacious. Alluring.",54,11,4.5196,Unknown,Unknown,Unknown,"Dior, Dior Addict Eau de Parfum",178,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5,1,2,3,5,5,5
973,P448120,Floral Street,Wonderland Peony Eau De Parfum,"Fragrance Family: FloralsScent Type: Fruity FloralsKey Notes: Blackcurrant, Pink Pepper, Candy FlossFragrance Description: Wonderland Peony is a light fruity floral vegan perfume. It’s made with armfuls of peonies, pink berries, and violets. A shot of cedarwood lends a woody, balsamic warmth while vetiver injects the tiniest hint of hazelnut. It’s sophisticated, not soft, and captivating, not cute. About the Bottle: This packaging is compostable and certified by the Forest Stewardship Council, and through their partnership with the World Land Trust, Floral Street protects critically threatened forests.About the Fragrance: Floral Street has a thing for peonies, and this sweet floral perfume is stuffed full of them. Floral Street Eau de Parfums contain a 20 percent oil concentration, so they’re super long-lasting.Floral Street matches scents to your moods. This vegan fragrance is for the delicate, dreamy, radiant, and thoughtful. Who will you be today?",468,49,4.3694,Floral,Fruity Florals,"Blackcurrant, Pink Pepper, Candy Floss","Floral Street, Wonderland Peony Eau De Parfum",517,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5,5,2,5,4,5,5
974,P468851,The 7 Virtues,Blackberry Lily Gemstone Perfume Oil,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet Gourmands Key Notes: Blackberry, Lily of the Valley, GeraniumFragrance Description: A sensuous perfume oil featuring a blend of jammy blackberry and cassis top notes; big heart notes of rose, lily of the valley, geranium, and devana; and base notes of vetiver, warm amber, and caramel.About the Bottle: The 7 Virtue’s signature amethyst gemstone roller is designed for setting intentions to support creativity. Amethyst is a powerful stone that activates intuition, stimulates creativity, and carries an energy of passion, complementing vetiver’s aromatherapy benefit of sparking creativity. ‘Make perfume not war’ is the mantra at The 7 Virtues, and it is molded into their caps as a reminder. The perfumes are made with natural, fair-trade essential oils, supporting families in nations rebuilding after war or strife. They believe transparency is key, so visible through the perfume itself you can read where the fragrance oils were sourced from and the aromatherapy healing benefits of each. All formulations are Leaping Bunny certified, cruelty-free, and vegan.About the Fragrance: This oil is made with sustainably sourced vetiver from Haiti; vetiver awakens creativity with its aromatherapy. This perfume oil is hypoallergenic and infused with jojoba oil to nourish the skin. It contains 25 percent fragrance oils for a long-lasting natural scent. Clean + Planet Positive at Sephora
When you see our Clean + Planet Positive seal, this brand's products are formulating without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab.On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",28,3,4.6129,Warm & Spicy,Warm & Sweet Gourmands,"Blackberry, Lily of the Valley, Geranium","The 7 Virtues, Blackberry Lily Gemstone Perfume Oil",31,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5,1,2,4,2,5,5
975,P417206,Jo Malone London,Wood Sage & Sea Salt Body & Hand Wash,"Fragrance Family: Earthy & WoodyScent Type: Earthy Green & HerbsKey Notes: Ambrette Seeds, Sea Salt, SageAbout: This refreshing body and hand wash gently cleanses and deliciously scents your skin, leaving body and hands conditioned and soft. Its crystal clear gel transforms into a rich lather and its uplifting fragrance fills the bathroom, immersing you in delicate scent. Escape the everyday along the windswept shore where white waves break and the air is fresh with sea salt and spray. Alive with the mineral scent of the rugged cliffs mingled with the woody earthiness of sage, this fragrance is lively, spirited, and totally joyful.What else you need to know: From colognes and candles to bath and body care, each Jo Malone London product comes presented in their signature gift box and ribbon.",10,0,4.5455,Earthy & Woody,Earthy Green & Herbs,Unknown,"Jo Malone London, Wood Sage & Sea Salt Body & Hand Wash",11,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5,4,5,3,4,4,5
976,P377459,Chloé,Chloé Rollerball,"Fragrance Family: FloralScent Type: Powdery FloralsKey Notes: Peony, Rose, Honey, CedarwoodAbout: Chloé Eau de Parfum captures the creative, confident individuality of the Chloé woman. A fresh and feminine fragrance suited to a free spirit with an utterly innate sense of chic. The scent takes the classic rose and ingeniously translates it into a vibrant perfume, intimate and sensual. Chloé Eau de Parfum begins with a combination of floral powdery notes: hints of peony, lychee, and springtime freesia. The airy, flirtatious head notes drift away to reveal the richer and more sensual side of the rose. The distinctive character of this unique rose is accompanied by magnolia and lily of the valley, as well as subtle intimations of warm amber and elegant cedarwood.What else you need to know: Freedom, lightness and femininity: these are the principles on which Chloé was founded in Paris more than 60 years ago. Today Chloé’s vision of romantic, effortless chic lives in ready-to-wear, accessories, and fragrances.",881,126,4.4876,Floral,Powdery Florals,Unknown,"Chloé, Chloé Rollerball",2451,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2
977,P426305,Viktor&Rolf,Flowerbomb Mini,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Jasmine, Orange Blossom, PatchouliFragrance Description: This floral perfume for women explodes with an intoxicating whirl of cattleya, jasmine, and rose. The warm scent of patchouli and vanilla grounds the fresh fragrance, adding a sensual twist on the scent reminiscent of a room filled with rose petals.About the Bottle: The instantly recognizable grenade fragrance bottle displays the soft-pink hue of the floral women's perfume within, contrasting the harsh shape with the distinctly feminine scent encapsulated within.About the Fragrance: This luxe feminine perfume is a veritable summer garden party in a bottle. Exploding with floral scents of rosebud and jasmine accented by a warm patchouli and vanilla cologne base, this perfume for women exudes classic femininity through warm floral fragrances.This fragrance is an Allure Best of Beauty award winner.",1016,141,4.5876,Warm & Spicy,Warm & Sweet Gourmands,"Jasmine, Orange Blossom, Patchouli","Viktor&Rolf, Flowerbomb Mini",4888,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5
978,P470066,Yves Saint Laurent,Libre Eau de Toilette,"Fragrance Family: FloralsScent Type: Warm FloralsKey Notes: Lavender Essence, Orange Blossom Absolute, White-Tea AccordFragrance Description: The fragrance contains bursts of French lavender essence and Moroccan orange blossom combined with an icy white-tea accord to create a modern and youthful women’s perfume. The Libre Eau de Toilette is a bright and fresh interpretation of the iconic Eau de Parfum.About the Bottle: The bottle draws inspiration from the couture runways. It has an elongated bottle and rose-gold juice color, emphasizing the freshness and playfulness of this fragrance.",677,20,4.7963,Floral,Warm Florals,"Lavender Essence, Orange Blossom Absolute, White-Tea Accord","Yves Saint Laurent, Libre Eau de Toilette",696,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
979,P468852,The 7 Virtues,Vanilla Woods Gemstone Perfume Oil,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet Gourmands Key Notes: Pear, Vanilla, CaramelFragrance Description: An intoxicating perfume oil with a dash of fresh pear, a big rose heart note, and the benefits of a long-lasting dry-down of vanilla and gourmand caramel infused with warm amber.About the Bottle: The 7 Virtue’s signature rose quartz gemstone roller is designed for setting intentions to create calmness. Rose quartz, the crystal of unconditional love, carries a compassionate and peaceful energy to awaken the heart and calm the spirit, complementing the vanilla perfume oil aromatherapy benefits of relaxing and de-stressing.‘Make perfume not war’ is the mantra at The 7 Virtues, and it is molded into their caps as a reminder. The perfumes are made with natural, fair-trade essential oils supporting families in nations rebuilding after war or strife. They believe transparency is key, so visible through the perfume itself you can read where the fragrance oils were sourced from and the aromatherapy healing benefits of each. All formulations are Leaping Bunny certified, cruelty-free, and vegan.About the Fragrance:  This oil is made with sustainably sourced vanilla from Madagascar. Vanilla is known to alleviate stress with its aromatherapy. It’s hypoallergenic, infused with jojoba oil to nourish the skin, and contains 25 percent fragrance oils for a long-lasting natural scent. Clean + Planet Positive at Sephora
When you see our Clean + Planet Positive seal, this brand's products are formulating without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab.On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",62,7,4.5652,Warm & Spicy,Warm & Sweet Gourmands,"Pear, Vanilla, Caramel","The 7 Virtues, Vanilla Woods Gemstone Perfume Oil",69,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3,5,5,2,4,1,3
980,P474054,HERMÈS,Twilly Eau Ginger Eau de Parfum,"Fragrance Family: FloralsScent Type: Warm FloralsKey Notes: Ginger, Peony, CedarFragrance Description: This captivating perfume is woven with three materials: a generous, vibrant peony, bright candied ginger, and supple, lively cedar.About the Bottle: Inside a box printed with an astrology-inspired design and reworked in fresh colors sits the Twilly Eau Ginger bottle, which is tied with a new silk ribbon and topped with a brilliant white cap.About the Fragrance: A floral, spicy, and woody perfume with a joyful, bright character, Twilly Eau Ginger is the sparkle of the HERMÈS girls.",210,10,4.6545,Floral,Warm Florals,"Ginger, Peony, Cedar","HERMÈS, Twilly Eau Ginger Eau de Parfum",219,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5,5,5,4,3,2,5
981,P445101,Jo Malone London,Wood Sage & Sea Salt/ Peony & Blush Suede Mini Set,"What it is:A set containing two travel sprays in Wood Sage & Sea Salt and Peony & Blush Suede.Fragrance Description: Travel in style and discover new favorite scents from Jo Malone London with this duo that can be worn individually or combined for a unique fragrance expression.Escape the everyday along the windswept shore where white waves break and the air is fresh with sea salt and spray. Alive with the mineral scent of the rugged cliffs mingled with the woody earthiness of sage, this fragrance is lively, spirited, and totally joyful. The essence of charm, this scent captures exquisitely fragile peonies in voluptuous bloom. A flirtatious, juicy bite of red apple and the opulence of jasmine, rose, and gillyflower mingle with the sensuality of soft, blush suede for a luxurious and seductive trail.This set contains:- 2 x 0.3 oz/ 9 mL Sprays in Wood Sage & Sea Salt, Peony & Blush Suede From colognes and candles to bath and body care, each Jo Malone London product comes presented in their signature gift box and ribbon.",73,20,4.129,Unknown,Unknown,Unknown,"Jo Malone London, Wood Sage & Sea Salt/ Peony & Blush Suede Mini Set",91,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4,5,5,3,5,2,4
982,P476019,SKYLAR,Fall Cashmere Eau De Parfum,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Cinnamon Bark, Roasted Almond, Spiced GingerFragrance Description: A fragrance to capture the spiced, creamy, and luscious vibes of the autumn season. Cinnamon bark and spiced ginger blend with creamy sandalwood to create a warm chai-latte-like indulgence. Fall Cashmere is a sophisticated olfactory experience akin to the elevated comfort of a timeless textile.About the Bottle: The SKYLAR bottle was created to mimic a cloud's organic shape in the sky. Intended to represent the beauty of imperfection and celebration of each person's unique qualities. It’s a beautiful square design to sit comfortably in the palm of your hand and elegantly on your vanity or tabletop. All SKYLAR bottles, caps, and boxes are 100 percent recyclable.                                            About the Fragrance: Founded by mom-preneur Cat Chen after her daughter's allergic reaction to her perfume, SKYLAR fragrances are hypoallergenic, safe for sensitive skin, cruelty-free, vegan, and inspired by the natural landscapes of Los Angeles.Clean at Sephora Clean at Sephora is a curation of brands committed to evolving the beauty industry. When you see our Clean seal, you can be sure this brand's products are formulated without certain ingredients that are potentially harmful to human health and the environment and also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more. For the full list, check out the Ingredients tab.",98,26,4.0726,Warm & Spicy,Warm & Sweet Gourmands,"Cinnamon Bark, Roasted Almond, Spiced Ginger","SKYLAR, Fall Cashmere Eau De Parfum",124,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4,3,2,1,4,5,4
983,P436761,By Rosie Jane,Leila Lou Perfume Oil,"Fragrance Family: FloralScent Type: Fruity FloralKey Notes: Pear, Jasmine, Fresh-Cut GrassAbout: By Rosie Jane’s signature fragrance blended into a light perfume oil. Leila Lou is a long lunch with friends, lazy mornings in bed, and the perfect white tee and jeans. Leila Lou is clean, fresh, and totally addicting: inspired by spring and designed to be worn every day.What else you need to know:Created by easy living enthusiast Rosie Jane Johnston. Packaged in 100 percent recyclable materials. By Rosie Jane fragrances are designed to be simple and effortless. They are phthalates-free, paraben-free, and vegan.Clean + Planet Positive at SephoraWhen you see our Clean + Planet Positive seal, this brand's products are formulated without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab. On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",36,1,4.8919,Floral,Fruity Florals,Unknown,"By Rosie Jane, Leila Lou Perfume Oil",37,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5
984,P461421,Armani Beauty,My Way Eau de Parfum Travel Spray,"Fragrance Family: Floral Scent Type: Classic Floral Key Notes: Orange Blossom, Tuberose, VanillaFragrance Description: This feminine fragrance combines consciously sourced ingredients from around the world in a blend of woody and floral notes. Bergamot meets Egyptian orange blossom in a sparkling start amplified by Indian tuberose and jasmine. At the base, white musk and cedarwood from Virginia combine with vanilla from Madagascar.About the Bottle: Designed to be taken with you wherever you go, the My Way bottle is a luxurious talisman encapsulating all the encounters that matter. The blue and gold cap represents the Earth, which connects us to nature and each other. The cap is englobed by a golden ring, symbolizing a unique path illuminated by every encounter along the way.About the Fragrance: This floral perfume is inspired by discoveries and connections. Created for the open-minded, curious, and authentic woman who is ready to broaden her horizons, the elegant fragrance sources three key ingredients from around the world: the orange blossom extracted from hand-picked bitter orange fruits in Egypt; the Indian tuberose flower sourced and handpicked near Mysore, India; and vanilla sourced through a responsible program designed to support local communities in Madagascar.",1482,137,4.5151,Floral,Classic Florals,"Orange Blossom, Tuberose, Vanilla","Armani Beauty, My Way Eau de Parfum Travel Spray",1614,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5
985,P308711,Gucci,Flora By Gucci - Gorgeous Gardenia,"Fragrance Family: Floral
Scent Type: Fruity Florals
Key Notes: Red Berries, Pear, White Gardenia
Fragrance Description: A sumptuous white floral Gorgeous Gardenia is Gucci’s faithful creation of the perfect gardenia. The Gorgeous Gardenia woman exudes a sultry sensuality that is lushly enticing. Men are drawn to her as bees are to a blossoming flower.",567,74,4.3516,Unknown,Unknown,Unknown,"Gucci, Flora By Gucci - Gorgeous Gardenia",838,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4,4,5,3,5,5,4
986,P473157,VOLUSPA,Mini French Cade & Lavender Glass Candle,"Fragrance Family: FreshScent Type: Fresh AquaticsKey Notes: French Cade Wood, Verbena, Bulgarian LavenderBurn Time: 50 HoursFragrance Description: This rustic and herbaceous candle fills the room with an aromatic infusion of lush lavender, rare French cade wood, and vivid lemon verbena, transporting you to the sun-drenched Provence region. It helps you unwind with the refreshing and calming energy, like a cool breeze on a summer day.About the Candle: VOLUSPA's clean burning coconut wax blend is hand-poured into a embossed glass jar and topped with a lid that keeps the candle dust-free when not in use. The fragrance lasts for 50 hours of burn time. VOLUSPA candles are also designed and hand-poured in the USA and feature 100-percent natural wicks.",7,0,5.0,Fresh,Fresh Aquatics,"French Cade Wood, Verbena, Bulgarian LavenderBurn Time: 50 Hours","VOLUSPA, Mini French Cade & Lavender Glass Candle",7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
987,P470017,COACH,Coach Dreams Eau de Parfum,"Fragrance Family: FloralsScent Type: Fruity FloralsKey Notes: Juicy Pear, Bitter Orange, Cactus Flower, GardeniaFragrance Description: Coach Dreams evokes the freedom and adventure of a road trip across America. The scent combines radiant bitter orange with the sensual warmth of gardenia, cactus flower, and Joshua tree.About the Bottle: This treasured bottle features a precious silver spray cap, shaped as a Coach tea rose, and a refined leather ring, reminiscent of Coach's leather heritage and craftsmanship.About the Fragrance: ""Perfumers are like dream catchers: They catch emotions before transforming them into scents."" —Antoine Maisondieu",658,110,4.2266,Floral,Fruity Florals,"Juicy Pear, Bitter Orange, Cactus Flower, Gardenia","COACH, Coach Dreams Eau de Parfum",768,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4,1,5,5,5,5,4
988,P474863,TOM FORD,Ombré Leather Parfum,"Fragrance Family: Warm & SpicyScent Type: Cool SpicesKey Notes: Black Leather, Violet Leaf, CedarwoodFragrance Description: A distinct floral leather, Ombre Leather Parfum intensifies the original scent, fusing heated leather florals with woods. This perfume merges black leather with powerful violet leaf and sensual cedarwood laced with a hint of green tobacco—capturing the unbridled sensuality of the American west.About the Bottle: This perfume is packaged in a matte-black glass flacon with a contrasting white faux-leather plaque.About the Fragrance: ""Some scents explicitly capture real aspects of my life. For example, every note of Ombre Leather is connected to the American west of my childhood. The parfum builds on the wild, unbridled sensuality of the original scent…It is a heightened expression.""—Tom Ford",566,65,4.3423,Warm & Spicy,Cool Spices,"Black Leather, Violet Leaf, Cedarwood","TOM FORD, Ombré Leather Parfum",631,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5
989,P48601,CHANEL,N°5 Eau de Toilette,"Fragrance Family: Floral Scent Type: Powdery Floral Key Notes: Aldehydes, Jasmine, Neroli, Sandalwood Fragrance Description: In 1921, Gabrielle Chanel asked Ernest Beaux to create “a woman's perfume with a woman's scent.” Beaux presented her with a visionary composition that made unprecedented use of aldehydes. Mademoiselle chose the fifth sample of the fragrance and decided to name it simply N°5. In 1924, she launched the N°5 Eau de Toilette, a warm, bright version of the now and forever fragrance.  COMPOSITION Powerful top notes, dominated by Ylang-Ylang and Neroli, are enhanced by aldehydes. At the very heart of the fragrance is the fullness of a magnificent Floral accord with Rose and Jasmine. A base of Vanilla, Vetiver, and Sandalwood create a warm and vibrant trail. HOW TO APPLY The Eau de Toilette comes in a spray format for more generous use with smooth application on skin or clothing.",12,4,4.5455,Floral,Powdery Floral ,"Aldehydes, Jasmine, Neroli, Sandalwood ","CHANEL, N°5 Eau de Toilette",22,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2,5,5,5,5,1,2
990,P444194,Dior,J'adore Huile Divine - Dry Silky Body & Hair Oil,"What it is:A body and hair oil that soothes and moisturizes as it enhances skin. Fragrance Family: FloralScent Type: Warm FloralsKey Notes: Ylang Ylang Essence, Damascena Rose Essence, Sambac Jasmine AbsoluteFragrance Description: This oil was designed as a spray for generous application and can be used on hair, body, and nails. The fragrance opens with exotic, floral-fruity notes of ylang ylang, while damascus Rose and Grasse jasmine and Indian jasmine sambac exude a seductive warmth.",9,2,4.0909,Floral,Warm Florals,"Ylang Ylang Essence, Damascena Rose Essence, Sambac Jasmine Absolute","Dior, J'adore Huile Divine - Dry Silky Body & Hair Oil",11,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1,5,4,5,5,4,1
